Date,Close,High,Low,Open,Volume,SMA_20,EMA_9,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ATR_14,Target_Next_Day
2023-10-18,63.0,66.0,62.0,65.0,3065112200,80.3,71.478627308451,14.84835601922385,-6.497726319108978,-1.9284556504935546,-4.569270668615423,5.08288573065568,1.0
2023-10-19,64.0,66.0,62.0,63.0,3617021300,79.0,69.9829018467608,18.120813086556566,-6.794121896881734,-1.7798809826130482,-5.014240914268686,5.00553674989456,0.0
2023-10-20,60.0,62.0,58.0,61.0,5213928100,77.60000000000001,67.98632147740864,15.547024462020795,-7.268003082921581,-1.8030097349223162,-5.464993347999265,5.0765698391878065,1.0
2023-10-23,63.0,65.0,61.0,61.0,4144242600,76.40000000000002,66.98905718192691,24.238431699115385,-7.317135031153114,-1.4817133465230796,-5.835421684630035,5.071100564960106,0.0
2023-10-24,63.0,66.0,63.0,64.0,2156764800,75.20000000000002,66.19124574554152,24.23843169911538,-7.272242568586336,-1.149456707165041,-6.122785861421295,4.923164810320099,0.0
2023-10-25,60.0,64.0,60.0,63.0,2333212100,73.85000000000002,64.95299659643322,21.65390651772907,-7.393512091434744,-1.0165809840107585,-6.376931107423985,4.857224466725806,0.0
2023-10-26,57.0,60.0,56.0,60.0,4355604000,72.39999999999999,63.36239727714658,19.4234797328256,-7.6435835171258475,-1.0133219277614893,-6.630261589364358,4.795994147673963,0.0
2023-10-27,56.0,58.0,55.0,56.0,4221228800,70.95,61.88991782171727,18.7308938336146,-7.832174138198624,-0.9615300390674122,-6.870644099131212,4.667708851411538,0.0
2023-10-30,56.0,58.0,55.0,56.0,3227537700,69.5,60.71193425737382,18.730893833614598,-7.890674777065357,-0.8160245423473151,-7.0746502347180416,4.548586790596429,1.0
2023-10-31,60.0,62.0,55.0,56.0,6189908200,68.35000000000001,60.56954740589906,30.265976022614023,-7.527498072165315,-0.36227826995781864,-7.165219802207496,4.723687734125256,1.0
2023-11-01,62.0,64.0,60.0,61.0,5268048300,67.35,60.85563792471925,35.21716864797761,-6.997630305395596,0.13407159744952057,-7.1317019028451165,4.671995753116309,1.0
2023-11-02,71.0,72.0,63.0,64.0,9289070300,66.7,62.8845103397754,51.80143890400176,-5.784797949033035,1.0775231630496656,-6.8623211120827,5.0525674850365725,0.0
2023-11-03,70.0,78.0,69.0,73.0,12357064800,66.0,64.30760827182033,50.26180764824936,-4.84842162482839,1.6111195898034492,-6.459541214631839,5.334526950391103,1.0
2023-11-06,76.0,77.0,67.0,71.0,11609322800,65.65,66.64608661745626,58.275024871859394,-3.5809083038722918,2.302906328607639,-5.883814632479931,5.667775025363167,1.0
2023-11-07,77.0,78.0,73.0,78.0,4504171300,65.39999999999999,68.71686929396502,59.44766884546601,-2.46726216005915,2.7332419779366255,-5.200504137995775,5.6200768092657984,0.0
2023-11-08,76.0,77.0,73.0,77.0,3477038100,65.25,70.17349543517201,57.70128284369489,-1.6464025070994524,2.843281304717058,-4.48968381181651,5.504357037175384,0.0
2023-11-09,75.0,76.0,74.0,75.0,1518268000,65.35,71.13879634813762,55.93178998521595,-1.0642885054119375,2.7403162451236582,-3.8046047505355958,5.254045820234286,1.0
2023-11-10,76.0,78.0,74.0,75.0,3357085400,65.80000000000001,72.1110370785101,57.34063247467718,-0.5163155581591923,2.6306313539011232,-3.1469469120603155,5.16447111878898,1.0
2023-11-13,79.0,83.0,76.0,77.0,9298881400,66.45,73.48882966280807,61.33427448624329,0.15820815331414906,2.6441240522995715,-2.4859158989854224,5.295580324589768,1.0
2023-11-14,81.0,82.0,76.0,78.0,5498986700,67.25,74.99106373024647,63.76941218740654,0.8444223642597564,2.664270610596143,-1.8198482463363868,5.345896015690499,1.0
2023-11-15,86.0,87.0,83.0,84.0,6644867700,68.4,77.19285098419718,69.0220217865164,1.7712919327868377,2.8729121432985796,-1.1016202105117419,5.392617728855464,0.0
2023-11-16,86.0,87.0,84.0,86.0,2298431700,69.5,78.95428078735775,69.02202178651639,2.477286131116756,2.863125073302798,-0.3858389421860423,5.221716462508645,0.0
2023-11-17,84.0,88.0,84.0,86.0,2981278100,70.7,79.9634246298862,64.67243206053158,2.8426401482570895,2.5827832723545057,0.25985687590258405,5.134451000900885,1.0
2023-11-20,89.0,89.0,85.0,85.0,4394326900,72.0,81.77073970390897,69.79677944981829,3.4953518124182352,2.588395949212521,0.9069558632057143,5.124847357979393,0.0
2023-11-21,88.0,92.0,87.0,90.0,5198685700,73.25000000000001,83.0165917631272,67.68224739305144,3.8871304460212173,2.3841396662524024,1.502990779768815,5.115929689552293,0.0
2023-11-22,84.0,89.0,82.0,88.0,6607513200,74.45000000000002,83.21327341050176,59.869095598704696,3.8306934159834185,1.8621621089716829,1.9685313070117356,5.250506140298558,1.0
2023-11-23,94.0,94.0,87.0,88.0,9123547000,76.30000000000001,85.37061872840141,69.38433768304226,4.540542541555141,2.057608987634724,2.4829335539204167,5.589755701705804,0.0
2023-11-24,94.0,96.0,93.0,94.0,4614062100,78.20000000000002,87.09649498272113,69.38433768304228,5.044948066814413,2.049611610315197,2.995336456499216,5.404773151583961,1.0
2023-11-27,95.0,96.0,94.0,95.0,1908160100,80.15,88.6771959861769,70.20369378127525,5.462417375016798,1.973664734814066,3.4887526402027325,5.161575069327965,0.0
