Date,Close,High,Low,Open,Volume,SMA_20,EMA_9,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ATR_14,Target_Next_Day
2023-12-13,7125.0,7200.0,6925.0,7025.0,57361000,6996.25,6829.779478216211,54.72980559498958,-0.0415189675959482,-22.136535732419993,22.095016764824045,401.78282461602913,0.0
2023-12-14,6700.0,7200.0,6600.0,7125.0,81099100,6970.0,6803.823582572969,48.084654421309104,-11.1960370520992,-26.632843053538597,15.436806001439397,415.94119428631274,0.0
2023-12-15,6325.0,6800.0,6325.0,6700.0,338347300,6907.5,6708.058866058375,43.11078980248019,-49.7222715963444,-52.127262078227034,2.4049904818826384,420.159680408719,1.0
2023-12-18,6400.0,6525.0,5900.0,6350.0,61075400,6862.5,6646.447092846701,44.350620727076844,-73.35710183361516,-60.60967385239824,-12.747427981216923,434.7911318080962,1.0
2023-12-19,6475.0,6575.0,6350.0,6375.0,36252900,6821.25,6612.157674277361,45.62677258065067,-85.05553461969885,-57.84648531078554,-27.209049308913308,419.80605096466076,1.0
2023-12-20,6500.0,6550.0,6325.0,6500.0,30420800,6793.75,6589.7261394218895,46.0707185259643,-91.25737757609204,-51.23866261374298,-40.01871496234906,405.89133303861354,0.0
2023-12-21,6300.0,6525.0,6275.0,6500.0,27335400,6763.75,6531.780911537512,43.04295644491503,-111.03081718493468,-56.809681778068494,-54.22113540686618,394.7562378215697,1.0
2023-12-22,6625.0,6650.0,6200.0,6300.0,34740200,6737.5,6550.42472923001,48.91789822011197,-99.33159389060893,-36.08836678699419,-63.243227103614736,398.70222083431474,0.0
2023-12-27,6450.0,6825.0,6375.0,6600.0,31891500,6682.5,6530.339783384008,46.157103911608296,-102.99366573818133,-31.800350907653268,-71.19331483052807,402.36634791757797,0.0
2023-12-28,6350.0,6475.0,6150.0,6450.0,33640900,6613.75,6494.271826707207,44.60784452901912,-112.66630133684157,-33.17838920505079,-79.48791213179078,396.84018020917955,1.0
2023-12-29,6550.0,6550.0,6325.0,6350.0,25384200,6552.5,6505.417461365766,48.34236449809438,-103.00621468238114,-18.814642040472293,-84.19157264190885,384.56588162280957,1.0
2024-01-02,6600.0,6600.0,6375.0,6550.0,25419400,6522.5,6524.333969092613,49.263308777103106,-90.27530673734873,-4.866987276351907,-85.40831946099682,373.16831864975177,0.0
2024-01-03,6450.0,6700.0,6450.0,6600.0,21741400,6550.0,6509.467175274091,46.58038787215895,-91.23798220221124,-4.663730192971528,-86.57425200923971,364.3705816033409,0.0
2024-01-04,6425.0,6475.0,6325.0,6450.0,31474100,6552.5,6492.573740219273,46.12947129513345,-92.94676802565482,-5.0980128131320726,-87.84875521252275,349.0583972031023,1.0
2024-01-05,6475.0,6550.0,6250.0,6425.0,40365700,6546.25,6489.058992175418,47.22973566584253,-89.23773392122257,-1.1111829669598592,-88.12655095426271,345.5542259743093,1.0
2024-01-08,6550.0,6600.0,6450.0,6475.0,31413800,6552.5,6501.247193740335,48.915177025173676,-79.33193530468725,7.035692519660373,-86.36762782434762,331.58606697614437,1.0
2024-01-09,6650.0,6725.0,6525.0,6550.0,34897300,6561.25,6530.997754992269,51.155267368995446,-62.689706356636634,18.9423371741688,-81.63204353080543,322.1870621921341,1.0
2024-01-10,6900.0,6975.0,6600.0,6625.0,52445300,6583.75,6604.798203993815,56.31291216296456,-28.993490441705944,42.11084247127958,-71.10433291298553,325.9594148926959,1.0
2024-01-11,7300.0,7425.0,6900.0,6925.0,83791100,6607.5,6743.838563195052,63.03794576085975,29.645920778728396,80.60020295337114,-50.95428217464274,340.17659954321766,1.0
2024-01-12,7325.0,7350.0,7050.0,7300.0,37502400,6623.75,6860.070850556042,63.416986197981934,77.24493617047938,102.55937467609769,-25.31443850561832,337.3068424329879,0.0
2024-01-15,7325.0,7325.0,7325.0,7325.0,0,6633.75,6953.0566804448345,63.416986197981934,113.65732787432535,111.17741310395493,2.4799147703704136,313.21349654491735,1.0
2024-01-16,7425.0,7550.0,7325.0,7550.0,28214800,6670.0,7047.445344355868,65.07830915199885,148.8675227662352,117.11008639669183,31.75743636954337,306.91253250599465,0.0
2024-01-17,7200.0,7425.0,7175.0,7425.0,35689900,6713.75,7077.956275484695,58.62711236128236,156.8086438608516,100.04096599304657,56.76767786780502,302.8473516127093,1.0
2024-01-18,7475.0,7500.0,7175.0,7200.0,36068100,6767.5,7157.365020387756,63.40232178297785,183.18064877702182,101.13037672737343,82.05027204964838,304.42968364037296,0.0
2024-01-19,7475.0,7575.0,7375.0,7475.0,26218000,6817.5,7220.892016310205,63.40232178297786,201.7549472295541,95.76374014392457,105.99120708562953,296.9704205232035,0.0
2024-01-22,7475.0,7475.0,7200.0,7475.0,35069100,6866.25,7271.713613048164,63.40232178297785,214.00825858433473,86.41364119896414,127.59461738537058,295.4011047715461,1.0
2024-01-23,7675.0,7675.0,7450.0,7475.0,41141000,6935.0,7352.370890438531,66.87513957621992,237.12400669894305,87.62351145085796,149.5004952480851,290.37245443072135,0.0
2024-01-24,7500.0,7675.0,7350.0,7675.0,40526800,6978.75,7381.8967123508255,61.38615939390848,238.57225372094126,71.25740677828492,167.31484694265635,292.8458505428127,1.0
2024-01-25,7525.0,7625.0,7450.0,7500.0,27884100,7032.5,7410.517369880661,61.867671193249976,238.9824500632949,57.33408249651083,181.64836756678406,284.4282897897547,0.0
2024-01-26,7300.0,7525.0,7250.0,7300.0,27085100,7080.0,7388.413895904529,55.19649202769787,218.63166429091234,29.5866373793026,189.04502691160974,283.75484051905795,0.0
2024-01-29,7300.0,7350.0,7175.0,7300.0,27879500,7117.5,7370.731116723624,55.19649202769788,200.19578752575853,8.92060849131903,191.2751790344395,275.98663762483955,1.0
2024-01-30,7550.0,7600.0,7300.0,7300.0,33460800,7165.0,7406.584893378899,60.66252418086658,203.41331100006119,9.71050557249734,193.70280542756385,277.7018777944939,0.0
2024-01-31,7525.0,7600.0,7450.0,7550.0,26597200,7218.75,7430.2679147031195,59.87584706544557,201.62176032038133,6.335163914253968,195.28659640612736,268.5803150948872,1.0
2024-02-01,7600.0,7650.0,7300.0,7300.0,38445500,7277.5,7464.214331762496,61.4893252768295,203.90334585259552,6.893399557174519,197.009946295421,274.39600687382386,0.0
2024-02-02,7600.0,7600.0,7375.0,7600.0,29645500,7333.75,7491.371465409997,61.48932527682949,203.36722801199267,5.0858253732573075,198.28140263873536,270.86772066855076,0.0
2024-02-05,7525.0,7625.0,7500.0,7600.0,24120700,7382.5,7498.097172327998,58.74945237292583,194.64671143588475,-2.907752962280483,197.55446439816524,260.4485977636543,1.0
2024-02-06,7575.0,7600.0,7475.0,7525.0,27896800,7428.75,7513.4777378623985,60.028179968479215,189.5848057259891,-6.375726937740922,195.96053266373002,250.77369792339326,0.0
2024-02-07,7525.0,7600.0,7500.0,7575.0,23412900,7460.0,7515.7821902899195,58.08896203481682,179.46981058888014,-13.19257765987993,192.66238824876007,240.0041480717223,1.0
2024-02-12,7750.0,7750.0,7475.0,7525.0,43126700,7482.5,7562.625752231936,63.7621939377375,187.44843479098745,-4.171162766218117,191.61959755720557,242.50385178088501,0.0
2024-02-13,7600.0,7750.0,7600.0,7725.0,24713100,7496.25,7570.100601785549,58.114394553774744,179.5975171739383,-9.617664306613818,189.2151814805521,235.8964337965361,1.0
2024-02-15,7950.0,7950.0,7550.0,7600.0,51037900,7527.5,7646.080481428439,65.73986365244956,199.32004591073473,8.083891544146098,191.23615436658864,247.61811709678352,0.0
2024-02-16,7900.0,8000.0,7850.0,7950.0,27107600,7551.25,7696.864385142751,63.9487607237699,208.51211206166317,13.82076615605962,194.69134590560355,240.64539444701327,0.0
2024-02-19,7825.0,7900.0,7725.0,7900.0,35692300,7582.5,7722.491508114202,61.25291848523127,207.35476090285556,10.130731997801576,197.22402890505398,235.95643770079803,1.0
2024-02-20,8025.0,8050.0,7825.0,7825.0,43164000,7610.0,7782.993206491362,65.43723247839634,220.03940303310264,18.252299302438928,201.78710373066372,235.1738350078839,0.0
2024-02-21,7800.0,8125.0,7750.0,8025.0,42598800,7626.25,7786.39456519309,57.86631822902243,209.52122347095337,6.1872957922317084,203.33392767872166,245.16141822160648,1.0
2024-02-22,7900.0,8050.0,7800.0,7800.0,28810200,7647.5,7809.115652154473,60.07710856132277,206.86998622458577,2.8288468366912696,204.0411393878945,245.50703120577745,1.0
2024-02-23,8000.0,8050.0,7800.0,7900.0,27654500,7663.75,7847.292521723579,62.212376638744146,210.41252130250723,5.097105531690175,205.31541577081705,245.82795754822192,1.0
2024-02-26,8050.0,8100.0,7950.0,8000.0,29298400,7691.25,7887.834017378864,63.27017754868612,214.77875224615036,7.570669180266634,207.20808306588373,238.98310343763464,1.0
2024-02-27,8100.0,8100.0,7925.0,8050.0,32315200,7720.0,7930.267213903091,64.3450546639495,219.74057133594306,10.025990616047466,209.7145807198956,234.41288176351787,0.0
2024-02-28,8000.0,8100.0,7900.0,8100.0,24832800,7755.0,7944.213771122473,60.529796912144555,213.14666240246515,2.7456653460556595,210.4009970564095,231.95481878040945,1.0
2024-02-29,8500.0,8500.0,7950.0,7975.0,106540800,7815.0,8055.371016897979,70.0818734191749,245.43751252691982,28.029212376408225,217.4083001505116,254.67233172466592,0.0
2024-03-01,8500.0,8750.0,8350.0,8475.0,34380100,7862.5,8144.296813518384,70.08187341917488,267.93960293751115,40.425042229599654,227.5145607079115,265.05287945861835,0.0
2024-03-04,8500.0,8625.0,8425.0,8500.0,19451400,7911.25,8215.437450814708,70.0818734191749,282.51600308327306,44.00115390028924,238.51484918298382,260.4062452115742,1.0
2024-03-05,8525.0,8575.0,8350.0,8500.0,31948900,7957.5,8277.349960651767,70.52729624066643,292.7110060113391,43.356925462684245,249.35408054865488,257.8772276964617,0.0
2024-03-06,8400.0,8600.0,8400.0,8500.0,25290100,7997.5,8301.879968521414,65.29298792596065,287.39129598619,30.429772350028088,256.9615236361619,253.74314000385732,1.0
2024-03-07,8500.0,8500.0,8225.0,8450.0,33346400,8046.25,8341.503974817133,67.37880673249265,287.92552549940865,24.771201490597377,263.1543240088113,255.26148714643895,0.0
2024-03-08,8375.0,8525.0,8275.0,8500.0,22712200,8086.25,8348.203179853706,62.33577810692173,275.091368844528,9.549635868573375,265.54173297595463,254.88566663597905,1.0
2024-03-13,8650.0,8650.0,8325.0,8375.0,41850600,8142.5,8408.562543882967,68.0087062850564,283.8384954671201,14.637409992932362,269.2010854741877,259.8938333048377,1.0
